p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.000710255,0.367697018,0.105,0.047,1,7,BEX3
0.000730429,0.269044104,0.471,0.317,1,7,SNRPA1
0.000839732,0.278698683,0.256,0.151,1,7,GZMA
0.000873051,0.266942886,0.605,0.443,1,7,LMAN1
0.000895612,0.266696825,0.674,0.491,1,7,UBE2L3
0.000912858,0.32702803,0.331,0.211,1,7,RNF114
0.000949645,0.299379596,0.797,0.614,1,7,NDUFA1
0.000976636,0.294863275,0.855,0.723,1,7,CD99
0.001195069,0.258955074,0.552,0.403,1,7,KIF2A
0.001202282,0.250865723,0.576,0.422,1,7,BUB3
0.001477492,0.352325073,0.756,0.639,1,7,HNRNPF
0.001613871,0.271416648,0.547,0.4,1,7,STIP1
0.001716639,0.274828738,0.337,0.223,1,7,BHLHE40
0.001754417,0.25565216,0.163,0.09,1,7,HIST1H1E
0.001799063,0.335806563,0.715,0.63,1,7,LSP1
0.00180594,0.252128114,0.413,0.274,1,7,EXOSC8
0.002030443,0.29914466,0.64,0.483,1,7,MRPS21
0.002049285,0.275935385,0.576,0.416,1,7,GTF3A
0.002239881,0.264247252,0.576,0.437,1,7,TUBA1C
0.002432367,0.733320429,0.145,0.083,1,7,TRAV13-1
0.002434556,0.270684545,0.122,0.062,1,7,STX11
0.003075768,0.261330167,0.488,0.354,1,7,LSM8
0.003148729,0.259909415,0.192,0.114,1,7,SATB1
0.003243944,0.287918444,0.756,0.609,1,7,SPCS2
0.003367109,0.692105128,0.11,0.058,1,7,TRAV29DV5
0.003377919,0.254364954,0.244,0.159,1,7,PCNA
0.006022394,0.267303314,0.855,0.75,1,7,PCED1B-AS1
0.009537556,0.258895335,0.645,0.528,1,7,VDAC2
2.39E-169,2.277777678,0.426,0.015,3.49E-165,8,TRAV1-2
6.85E-90,1.706078748,0.345,0.024,1.00E-85,8,GZMK
5.76E-69,1.820689634,0.568,0.097,8.42E-65,8,CD8A
8.50E-51,1.549277092,0.743,0.253,1.24E-46,8,CST7
1.07E-44,1.017908853,0.122,0.005,1.56E-40,8,TRBV6-4
9.94E-44,0.840518709,0.182,0.014,1.45E-39,8,SLC4A10
5.35E-42,1.759959719,0.649,0.21,7.81E-38,8,CCL5
8.18E-38,1.841539702,0.358,0.07,1.19E-33,8,CD8B
9.88E-36,1.237721271,0.642,0.229,1.44E-31,8,NKG7
6.75E-27,1.31081595,0.304,0.072,9.85E-23,8,NCR3
9.85E-26,0.572549038,0.122,0.011,1.44E-21,8,CPNE7
1.93E-22,0.846201288,0.297,0.073,2.81E-18,8,KLRK1
7.71E-20,0.453663047,1,0.999,1.13E-15,8,HLA-B
9.23E-18,1.571643287,0.993,0.975,1.35E-13,8,FTH1
1.34E-17,1.757315068,0.554,0.308,1.96E-13,8,KLRB1
2.70E-16,1.164555602,0.405,0.184,3.94E-12,8,GYG1
3.70E-16,0.901798212,0.297,0.097,5.40E-12,8,CTSW
6.45E-16,0.417844162,0.993,0.999,9.42E-12,8,MT-CO1
6.92E-15,0.910841724,0.804,0.601,1.01E-10,8,ALOX5AP
8.23E-15,0.81957577,0.23,0.065,1.20E-10,8,KLRG1
1.69E-14,0.424477945,0.993,0.994,2.47E-10,8,MT-CO3
2.77E-14,0.453803849,0.98,0.989,4.04E-10,8,MT-ND4L
6.92E-14,0.814128697,0.108,0.018,1.01E-09,8,TYROBP
4.56E-13,1.029728206,0.324,0.129,6.67E-09,8,PRF1
2.59E-12,0.404417088,1,0.997,3.78E-08,8,HLA-C
2.90E-12,0.772913001,0.203,0.061,4.23E-08,8,GABARAPL1
3.72E-12,0.603015423,0.122,0.025,5.44E-08,8,TMIGD2
8.70E-12,0.306537364,0.993,0.999,1.27E-07,8,MT-CO2
1.71E-11,0.327515072,1,0.998,2.49E-07,8,HLA-A
2.81E-11,0.358734345,0.993,0.997,4.11E-07,8,MT-CYB
3.65E-11,0.830338378,0.155,0.042,5.33E-07,8,PPP1R14B
6.56E-11,1.134655012,0.77,0.616,9.58E-07,8,IL7R
1.37E-10,1.036758391,0.345,0.172,2.00E-06,8,JAML
2.05E-10,1.030123285,0.331,0.149,2.99E-06,8,GZMA
4.50E-10,0.342317797,0.128,0.031,6.57E-06,8,PLEK
4.56E-10,0.614994801,0.122,0.03,6.66E-06,8,F2R
6.50E-10,0.492777148,0.953,0.94,9.49E-06,8,MT-ND4
8.73E-10,0.512637412,0.878,0.799,1.28E-05,8,SRGN
2.50E-09,0.779390295,0.601,0.431,3.65E-05,8,CLEC2B
3.66E-09,0.633656615,0.791,0.691,5.34E-05,8,CYBA
6.04E-09,0.388214622,0.101,0.024,8.82E-05,8,SYTL2
1.86E-08,0.629762989,0.216,0.086,0.000271551,8,HLA-DPB1
2.68E-08,0.601777083,0.216,0.087,0.000391803,8,CXCR6
7.81E-08,0.860424839,0.345,0.2,0.00114056,8,FYN
1.01E-07,0.483566992,0.128,0.039,0.001475468,8,TRGV10
3.63E-07,0.802636809,0.473,0.349,0.00529433,8,SPOCK2
5.00E-07,0.46896527,0.101,0.029,0.007298812,8,KIAA0319L
5.65E-07,0.286663293,0.98,0.99,0.008245408,8,MT-ATP6
1.01E-06,0.337620435,0.932,0.948,0.014791432,8,MT-ND3
1.19E-06,0.930449617,0.392,0.249,0.017375251,8,AQP3
1.30E-06,0.708151252,0.743,0.703,0.018968393,8,BTG1
1.95E-06,0.878743763,0.459,0.343,0.02851134,8,CXCR4
3.13E-06,0.414584546,0.919,0.942,0.045643445,8,MT-ND2
4.30E-06,0.800000579,0.48,0.351,0.062846648,8,ZFP36
5.41E-06,0.311341335,0.953,0.94,0.079011476,8,MTRNR2L12
7.15E-06,0.374191925,0.946,0.937,0.10435568,8,MT-ND1
1.00E-05,0.570715084,0.534,0.425,0.146235712,8,DHRS7
1.09E-05,0.489047031,0.764,0.732,0.159770053,8,LAPTM5
1.79E-05,0.572271535,0.622,0.548,0.261695191,8,SH2D2A
1.87E-05,0.563585188,0.203,0.103,0.273368209,8,TC2N
2.19E-05,0.543179995,0.209,0.105,0.320382455,8,LINC01871
3.27E-05,0.49616316,0.128,0.052,0.476819999,8,SNAI3
4.46E-05,0.569731306,0.115,0.045,0.651704771,8,RGS2
5.31E-05,0.328280549,0.905,0.875,0.774894671,8,S100A6
7.09E-05,0.361781494,0.128,0.053,1,8,CD300A
7.39E-05,0.62590742,0.757,0.685,1,8,ANXA1
9.70E-05,0.380883477,0.108,0.043,1,8,ZNF600
0.000105801,0.538302704,0.216,0.117,1,8,HLA-DPA1
0.000115556,0.525966819,0.236,0.126,1,8,RPS4Y1
0.000125731,0.316738825,0.899,0.885,1,8,SARAF
0.000174376,0.969288163,0.264,0.156,1,8,GNLY
0.000211524,0.26033034,0.128,0.057,1,8,TNFRSF12A
0.000237095,0.437542592,0.716,0.692,1,8,RABAC1
0.000360545,0.704025135,0.23,0.143,1,8,PIK3R1
0.00041776,0.385143158,0.743,0.729,1,8,CD99
0.00045314,0.628787968,0.453,0.375,1,8,HCST
0.000599845,0.327569223,0.142,0.068,1,8,KLRD1
0.000842235,0.388095667,0.135,0.068,1,8,RASAL3
0.000886186,0.453680816,0.736,0.775,1,8,SEPTIN7
0.001023977,0.826637628,0.277,0.204,1,8,GCHFR
0.001024896,0.373527871,0.845,0.861,1,8,PTPRC
0.001047987,0.303548521,0.912,0.886,1,8,ARHGDIB
0.001080534,0.262584291,0.973,0.955,1,8,UBC
0.001133238,0.444749925,0.615,0.616,1,8,SNHG6
0.001143806,0.448515574,0.196,0.118,1,8,PBXIP1
0.001206151,0.339733393,0.135,0.069,1,8,ABI3
0.001224285,0.774068598,0.284,0.208,1,8,RORA
0.001359476,0.637822144,0.405,0.325,1,8,ZFP36L2
0.001399998,0.499298345,0.345,0.256,1,8,GLIPR1
0.001478198,0.479894025,0.574,0.539,1,8,LCP1
0.001719615,0.387049089,0.48,0.392,1,8,UPP1
0.001797948,0.585463783,0.149,0.082,1,8,S1PR1
0.00186298,0.500676528,0.527,0.519,1,8,CKLF
0.001873478,0.406057891,0.122,0.062,1,8,MINDY2
0.002065739,0.52482165,0.507,0.457,1,8,EML4
0.002346031,0.385172983,0.108,0.053,1,8,ZNF217
0.002669037,0.25708288,0.912,0.926,1,8,MT-ND5
0.002807438,0.536666958,0.419,0.373,1,8,PAXX
0.002895736,0.344131277,0.75,0.772,1,8,PLP2
0.003488025,0.502359198,0.25,0.178,1,8,SPSB3
0.003565911,0.440581389,0.507,0.484,1,8,GABARAPL2
0.003760169,0.630023875,0.372,0.313,1,8,EVI2B
0.003765497,0.376423245,0.101,0.05,1,8,SAMD3
0.004224213,0.387815281,0.331,0.257,1,8,GZMM
0.004589742,0.476519859,0.169,0.106,1,8,IFNGR1
0.004951681,0.706333769,0.419,0.37,1,8,APOBEC3G
0.005097756,0.365344297,0.561,0.5,1,8,GIMAP4
0.005790374,0.338657163,0.108,0.057,1,8,GTF3C1
0.005862908,0.571195927,0.466,0.442,1,8,KMT2E
0.006991159,0.385569787,0.257,0.192,1,8,ITGAE
0.007017076,0.343390171,0.149,0.089,1,8,ABLIM1
0.00708622,0.402870916,0.493,0.469,1,8,BSG
0.008098742,0.371611325,0.52,0.479,1,8,OCIAD2
7.09E-183,2.625844911,0.363,0.005,1.04E-178,9,KLRC2
2.12E-176,2.747344284,0.726,0.049,3.10E-172,9,KLRD1
1.78E-112,1.954637978,0.416,0.022,2.60E-108,9,PLEK
1.13E-110,4.208521,0.965,0.204,1.65E-106,9,CCL5
1.47E-106,2.85994425,0.566,0.051,2.15E-102,9,GZMH
7.50E-103,3.624524064,0.956,0.222,1.09E-98,9,NKG7
1.44E-97,2.125460088,0.602,0.065,2.11E-93,9,KLRK1
1.97E-96,2.667969562,0.283,0.01,2.88E-92,9,TRDV1
5.10E-95,0.830307719,0.159,0.001,7.44E-91,9,KLRC3
2.29E-86,3.244884925,0.929,0.252,3.35E-82,9,CST7
1.47E-70,1.651171382,0.274,0.015,2.15E-66,9,TRDC
7.19E-69,2.10068043,0.664,0.119,1.05E-64,9,PRF1
2.71E-65,0.987786018,0.142,0.003,3.96E-61,9,TRGV8
3.40E-63,0.734440999,0.15,0.004,4.97E-59,9,FCGR3A
5.11E-63,0.893790914,0.124,0.002,7.47E-59,9,ZNF683
2.70E-54,2.659000258,0.726,0.188,3.94E-50,9,GZMB
1.30E-53,1.940455047,0.513,0.091,1.90E-49,9,CTSW
1.86E-53,0.645327487,0.142,0.004,2.71E-49,9,S1PR5
8.88E-53,3.859976332,0.619,0.145,1.30E-48,9,GNLY
6.44E-48,1.987557741,0.54,0.103,9.40E-44,9,CD8A
4.00E-46,0.80148555,0.195,0.012,5.85E-42,9,SLAMF7
2.48E-40,1.251052751,0.168,0.011,3.62E-36,9,FGFBP2
7.54E-40,0.634239166,0.133,0.006,1.10E-35,9,C1orf21
1.94E-39,0.721186824,0.124,0.005,2.83E-35,9,CADM1
2.77E-39,1.824654632,0.407,0.071,4.05E-35,9,CD8B
9.28E-39,0.870312256,0.991,0.998,1.35E-34,9,HLA-A
3.03E-38,1.35612545,0.425,0.081,4.42E-34,9,HLA-DPB1
5.05E-38,0.857509757,1,0.999,7.37E-34,9,HLA-B
1.38E-36,0.849905718,1,0.997,2.01E-32,9,HLA-C
1.54E-34,1.883977231,0.301,0.044,2.25E-30,9,CRTAM
2.34E-34,1.654751266,0.124,0.006,3.41E-30,9,TRDV2
3.27E-33,0.646108607,0.15,0.011,4.78E-29,9,KLRC4
1.29E-32,1.320791173,0.46,0.11,1.88E-28,9,HLA-DPA1
1.38E-31,0.657551368,0.124,0.007,2.02E-27,9,TRGC2
1.51E-30,0.560372389,0.124,0.008,2.21E-26,9,AOAH
1.88E-30,0.811783021,0.115,0.006,2.74E-26,9,TRGV9
7.30E-29,0.579887943,0.124,0.008,1.07E-24,9,LINC02084
2.07E-27,1.842626114,0.363,0.078,3.03E-23,9,XCL2
6.86E-27,1.707664008,0.451,0.126,1.00E-22,9,TIGIT
2.65E-25,1.350513162,0.31,0.064,3.87E-21,9,KLRG1
6.32E-25,0.920123638,0.159,0.017,9.23E-21,9,TYROBP
1.36E-24,1.681254976,0.69,0.361,1.99E-20,9,APOBEC3G
1.20E-21,0.71214135,0.124,0.012,1.76E-17,9,FEZ1
2.94E-20,1.92232983,0.504,0.188,4.29E-16,9,CCL4
1.97E-18,0.996815094,0.265,0.063,2.88E-14,9,PTPN4
2.54E-18,0.347877717,1,1,3.71E-14,9,B2M
2.00E-17,0.758675997,0.956,0.797,2.92E-13,9,SRGN
3.08E-17,0.674029369,0.15,0.022,4.49E-13,9,CLIC3
8.28E-17,1.196907038,0.195,0.038,1.21E-12,9,TRGV10
3.63E-16,0.950298785,0.46,0.168,5.30E-12,9,LAG3
4.86E-16,1.115206931,0.381,0.138,7.10E-12,9,APMAP
8.38E-16,0.95864822,0.248,0.061,1.22E-11,9,GABARAPL1
4.05E-15,0.503542009,1,0.999,5.92E-11,9,MT-CO1
6.32E-15,0.65218282,0.159,0.029,9.23E-11,9,PLAAT3
6.35E-15,0.764913332,0.973,0.956,9.27E-11,9,UBC
3.92E-14,1.05899725,0.274,0.081,5.72E-10,9,C12orf75
1.38E-13,1.244243756,0.398,0.169,2.01E-09,9,ADGRE5
1.71E-13,1.775021048,0.274,0.08,2.50E-09,9,CCL3
1.72E-13,2.89942192,0.212,0.053,2.51E-09,9,CCL4L2
2.82E-13,1.969484211,0.248,0.069,4.12E-09,9,XCL1
1.05E-12,0.698968231,0.195,0.048,1.54E-08,9,SAMD3
1.16E-12,0.803226362,0.106,0.015,1.69E-08,9,LINC02446
1.53E-12,0.766904765,0.876,0.77,2.23E-08,9,SEPTIN7
1.57E-12,0.867675304,0.168,0.037,2.30E-08,9,ZEB2
1.68E-12,0.573075294,1,0.998,2.45E-08,9,MALAT1
2.18E-12,1.410370852,0.442,0.191,3.19E-08,9,TNFRSF9
5.39E-12,0.812641822,0.23,0.066,7.87E-08,9,HLA-DRB1
6.65E-12,0.695406921,0.159,0.034,9.71E-08,9,GZMK
1.21E-11,1.179088265,0.584,0.371,1.77E-07,9,HCST
1.90E-11,1.019692388,0.717,0.545,2.77E-07,9,SH2D2A
3.33E-11,1.223164447,0.602,0.388,4.86E-07,9,TRBC1
1.36E-10,1.061639659,0.416,0.201,1.99E-06,9,OASL
1.60E-10,0.693946949,0.903,0.936,2.33E-06,9,IL2RG
1.74E-10,0.511326052,0.106,0.019,2.54E-06,9,GNPTAB
2.24E-10,1.408371472,0.46,0.254,3.27E-06,9,HOPX
4.06E-10,0.553891945,0.124,0.026,5.93E-06,9,HLA-DMA
1.24E-09,0.507810862,0.973,0.962,1.81E-05,9,HLA-E
1.31E-09,0.734638706,0.265,0.101,1.91E-05,9,RHOC
1.37E-09,0.820739702,0.823,0.724,1.99E-05,9,CD74
1.52E-09,0.900493225,0.389,0.202,2.23E-05,9,YARS
2.14E-09,1.216917461,0.327,0.15,3.12E-05,9,LYST
2.32E-09,1.042264617,0.46,0.26,3.38E-05,9,IGFLR1
3.20E-09,1.085517603,0.442,0.25,4.67E-05,9,APOBEC3C
3.43E-09,0.551079042,0.15,0.038,5.01E-05,9,HLA-DRB5
3.49E-09,1.003805313,0.23,0.084,5.09E-05,9,PYHIN1
5.44E-09,1.03072641,0.602,0.433,7.95E-05,9,CLEC2B
6.38E-09,1.137978269,0.319,0.15,9.31E-05,9,CMC1
7.59E-09,0.772609474,0.743,0.631,0.000110872,9,LSP1
9.93E-09,0.703101725,0.823,0.81,0.000145044,9,PPDPF
1.53E-08,0.746157764,0.85,0.798,0.000223942,9,UBB
2.14E-08,0.855138139,0.31,0.143,0.000312902,9,MBP
3.16E-08,0.514134223,0.124,0.031,0.0004616,9,F2R
5.04E-08,0.79977603,0.628,0.513,0.000735487,9,PRDX5
7.25E-08,0.870132128,0.531,0.365,0.001058624,9,LITAF
1.23E-07,0.589042795,0.177,0.06,0.001797908,9,TRG-AS1
1.51E-07,0.695876472,0.681,0.653,0.002205748,9,GSTP1
1.61E-07,0.694942096,0.239,0.099,0.002356523,9,CHST12
1.98E-07,0.367103338,0.991,0.992,0.002896159,9,TMSB4X
3.31E-07,0.908852142,0.319,0.151,0.004835904,9,GZMA
4.48E-07,0.431346125,0.894,0.911,0.006549068,9,H3F3A
8.57E-07,0.432366925,0.912,0.923,0.012507489,9,OAZ1
1.00E-06,0.531483918,0.124,0.036,0.014656477,9,TRGV3
1.37E-06,0.556178941,0.841,0.844,0.019989158,9,HMGB1
1.69E-06,1.85600418,0.15,0.051,0.024664044,9,TRBV7-9
2.16E-06,0.374814041,0.124,0.037,0.031520892,9,MATK
2.43E-06,0.664992776,0.761,0.693,0.035427835,9,CYBA
2.51E-06,0.748136636,0.708,0.678,0.036628247,9,CALR
2.95E-06,0.611290568,0.177,0.068,0.043124216,9,ABI3
1.00E-05,0.681840992,0.425,0.29,0.146513204,9,HMGN3
1.01E-05,0.738082233,0.31,0.175,0.148120199,9,SYTL3
1.30E-05,0.790070865,0.389,0.256,0.189905125,9,GZMM
1.49E-05,0.595221819,0.85,0.86,0.217226679,9,PTPRC
2.22E-05,0.761195628,0.602,0.505,0.323817381,9,PLAAT4
2.81E-05,0.399295316,0.929,0.967,0.411049573,9,SERF2
3.36E-05,0.335608268,0.894,0.904,0.489936776,9,SRP14
3.55E-05,1.129931417,0.124,0.044,0.518835696,9,TRAV19
4.08E-05,0.624641406,0.69,0.693,0.595550588,9,RABAC1
4.20E-05,0.430351089,0.115,0.039,0.612642053,9,TOX
6.50E-05,0.713677985,0.31,0.191,0.949650595,9,AKAP13
6.89E-05,0.43844079,0.142,0.056,1,9,GTF3C1
7.24E-05,0.357597442,0.982,0.98,1,9,SH3BGRL3
7.52E-05,0.724681365,0.478,0.375,1,9,CTSC
7.90E-05,0.4495575,0.858,0.888,1,9,RNASEK
9.03E-05,0.625285257,0.469,0.372,1,9,PAXX
0.000136369,0.560367386,0.204,0.102,1,9,G6PD
0.000166042,0.36790885,0.867,0.86,1,9,CD3D
0.000193528,0.260451868,0.947,0.941,1,9,MT-ND4
0.000211194,0.51070796,0.619,0.54,1,9,HMGN2
0.000235399,0.583609558,0.54,0.468,1,9,ARPC5L
0.000241385,0.564092693,0.593,0.501,1,9,CLEC2D
0.00025872,0.566885716,0.106,0.039,1,9,CKAP2
0.000272381,0.598498708,0.159,0.074,1,9,CHMP6
0.00034693,0.429883534,0.15,0.068,1,9,LASP1
0.000392541,0.566978786,0.248,0.145,1,9,ARF6
0.000409566,0.376803087,0.779,0.773,1,9,EDF1
0.000426479,0.68133523,0.292,0.19,1,9,CTSD
0.000537404,0.564991406,0.301,0.193,1,9,PYCARD
0.000600803,0.490429319,0.522,0.441,1,9,KMT2E
0.000601085,0.948170086,0.301,0.203,1,9,FYN
0.000649249,0.499715928,0.602,0.536,1,9,ATP6V0C
0.000664679,0.611158935,0.558,0.517,1,9,ARL6IP1
0.000686518,0.351628338,0.903,0.899,1,9,ARPC2
0.000887194,0.581786859,0.106,0.041,1,9,TRBV30
0.000994347,0.523476358,0.195,0.107,1,9,STOM
0.001020407,0.465947215,0.212,0.122,1,9,SMARCC2
0.001126679,0.369393042,0.106,0.044,1,9,ZNF600
0.001260145,0.806878028,0.319,0.217,1,9,LINC01943
0.001276529,0.568463348,0.354,0.262,1,9,NR3C1
0.001309723,0.574164819,0.195,0.107,1,9,LINC01871
0.001662246,0.632523121,0.177,0.097,1,9,ATP2B4
0.00170006,0.524646669,0.274,0.183,1,9,TLN1
0.001890852,0.479758855,0.133,0.065,1,9,BPGM
0.002016736,0.607094619,0.265,0.179,1,9,LBR
0.002301343,0.478864733,0.195,0.114,1,9,ZBTB38
0.002354449,0.645128117,0.283,0.2,1,9,ITGB2
0.002668605,0.614812632,0.487,0.428,1,9,DHRS7
0.002970902,0.432810381,0.327,0.227,1,9,BCL2A1
0.003019495,0.505843749,0.496,0.44,1,9,EMD
0.003120017,0.42890865,0.699,0.699,1,9,PARK7
0.003199289,0.475155475,0.319,0.238,1,9,COMMD1
0.003307774,0.603326155,0.319,0.239,1,9,UBE2F
0.003990118,0.502727036,0.717,0.703,1,9,IFITM2
0.004050938,0.366024338,0.106,0.049,1,9,HENMT1
0.004175992,0.919160299,0.478,0.422,1,9,MT2A
0.004279662,0.429396464,0.124,0.062,1,9,BTN3A1
0.004903658,0.282888772,0.726,0.704,1,9,BTG1
0.00494123,0.371015324,0.142,0.075,1,9,ZFAND2A
0.004998797,0.392874626,0.717,0.73,1,9,CD99
0.005228747,0.47049343,0.575,0.54,1,9,LCP1
0.005449779,0.528517203,0.106,0.05,1,9,MCOLN2
0.005531334,0.479384921,0.23,0.151,1,9,CARHSP1
0.00556336,0.316018181,0.823,0.865,1,9,RHOA
0.006001527,0.332046208,0.673,0.643,1,9,ATP5F1B
0.006029097,0.422667881,0.124,0.063,1,9,CAPN7
0.006128118,0.65115738,0.442,0.391,1,9,CD96
0.006709234,0.409769617,0.69,0.737,1,9,ELOB
0.006996729,0.505472725,0.372,0.305,1,9,DCTN3
0.007564164,0.355414161,0.133,0.071,1,9,CD68
0.008036106,0.584633552,0.221,0.148,1,9,PTP4A2
0.008161307,0.564765465,0.283,0.213,1,9,FAM133B
0.008167564,0.434897424,0.965,0.939,1,9,FTL
0.008218329,0.652109606,0.142,0.08,1,9,HACD4
0.008424276,0.329778557,0.646,0.657,1,9,PPP1CA
0.008644358,0.485586095,0.186,0.116,1,9,VPS13C
0.008781736,0.437716501,0.619,0.617,1,9,SPCS2
0.00915661,0.316625145,0.717,0.76,1,9,DAZAP2
8.17E-17,1.471012784,0.818,0.361,1.19E-12,10,LGALS3
6.03E-11,0.382031758,1,1,8.80E-07,10,B2M
2.10E-10,0.968924738,0.982,0.903,3.06E-06,10,IL32
2.39E-10,0.882537581,0.982,0.875,3.50E-06,10,S100A6
8.97E-10,0.869960374,0.891,0.605,1.31E-05,10,ALOX5AP
1.52E-09,0.89646022,0.727,0.384,2.22E-05,10,CLDND1
1.72E-09,0.464200565,0.2,0.038,2.51E-05,10,RCBTB2
3.74E-09,1.3242993,0.709,0.374,5.46E-05,10,LGALS1
3.47E-08,1.759386886,0.127,0.02,0.000506338,10,TRBV6-2
5.12E-08,0.508442523,0.145,0.026,0.000748151,10,EGLN3
7.41E-08,0.683935434,1,0.927,0.00108192,10,S100A10
7.37E-07,0.528963664,0.236,0.066,0.0107567,10,TTC39C-AS1
8.44E-07,0.713109781,1,0.806,0.012329183,10,LTB
1.00E-06,0.805606433,0.327,0.119,0.014601861,10,C1orf162
1.55E-06,0.400680845,0.127,0.024,0.022576722,10,MSC
1.78E-06,0.524442227,0.927,0.684,0.025954539,10,ANXA1
1.94E-06,0.579825795,1,0.907,0.028369077,10,VIM
2.71E-06,0.539523096,0.236,0.071,0.039520767,10,PERP
4.66E-06,0.435099382,1,0.993,0.068119139,10,TMSB10
4.67E-06,0.472971728,0.255,0.081,0.068127693,10,PTPRCAP
1.07E-05,0.509836744,0.982,0.918,0.156881186,10,MYL12B
1.19E-05,0.932065775,0.727,0.467,0.173779144,10,GPR171
1.53E-05,0.61532387,0.836,0.648,0.22326402,10,KLF6
1.65E-05,0.502353665,0.782,0.503,0.240312256,10,FLT3LG
2.93E-05,0.451623455,1,0.937,0.427196535,10,CALM1
3.30E-05,0.451165128,1,0.927,0.482294757,10,PSME1
3.49E-05,0.667175086,0.436,0.214,0.510023289,10,CAPG
4.25E-05,0.346816546,1,0.964,0.620653523,10,PFN1
5.00E-05,0.565401801,0.782,0.537,0.730557849,10,ANXA2
5.49E-05,0.605129192,0.636,0.386,0.801161736,10,ARHGAP15
5.54E-05,0.435356218,1,0.908,0.808347338,10,MYL12A
5.75E-05,0.72001211,0.873,0.631,0.839825895,10,S100A4
5.95E-05,0.424890092,0.945,0.88,0.869413285,10,YWHAB
9.80E-05,0.476891281,0.327,0.14,1,10,LY96
9.92E-05,0.37080921,0.2,0.067,1,10,ACSL5
0.000104739,0.294927336,1,0.992,1,10,TMSB4X
0.000107049,0.426262232,0.764,0.56,1,10,CAP1
0.000133794,0.523131965,0.945,0.853,1,10,PSME2
0.00014141,0.40080574,1,0.999,1,10,ACTB
0.000145634,0.460047616,0.291,0.122,1,10,CARS
0.000150567,0.334518853,1,0.998,1,10,HLA-A
0.000162188,0.324631021,0.127,0.034,1,10,REV3L
0.00017188,0.389397062,0.127,0.034,1,10,AGPAT2
0.000173982,0.372028833,1,0.98,1,10,SH3BGRL3
0.000180561,0.504264412,0.891,0.667,1,10,ITM2B
0.000180824,0.364712259,0.145,0.042,1,10,BLZF1
0.000194954,0.526293413,0.473,0.264,1,10,DEGS1
0.000223472,0.547960716,0.945,0.829,1,10,S100A11
0.000243229,0.44694617,0.2,0.07,1,10,HLA-DRB1
0.000267653,0.424709244,0.745,0.515,1,10,CKLF
0.000372424,0.46122847,0.982,0.902,1,10,IFITM1
0.00039224,0.553714591,0.455,0.251,1,10,TRAT1
0.000398095,0.438314976,0.945,0.743,1,10,GSTK1
0.000414339,0.260156166,0.145,0.044,1,10,PRKAA1
0.000496616,0.431211661,0.891,0.691,1,10,CAPZB
0.000506464,0.485694006,0.673,0.521,1,10,SELENOW
0.000522493,0.355346814,1,0.923,1,10,EMP3
0.000535077,0.362176381,0.164,0.055,1,10,ACYP2
0.00054841,0.465018179,0.218,0.088,1,10,CDS2
0.000661702,0.272262213,0.127,0.038,1,10,KIAA2026
0.000701474,0.387909121,0.127,0.038,1,10,TRGV3
0.000729517,0.444388268,0.455,0.251,1,10,SVIP
0.000803919,0.482934748,0.436,0.252,1,10,CTSH
0.000887839,0.578830605,0.509,0.311,1,10,ANXA5
0.000929808,0.36730015,0.945,0.785,1,10,CORO1A
0.001006296,0.446852028,0.545,0.342,1,10,PSMD9
0.001112912,0.389042808,0.8,0.598,1,10,GPSM3
0.001129738,0.265070861,0.145,0.048,1,10,MAP4K1
0.001185033,0.369752656,0.236,0.104,1,10,PLIN3
0.001275132,0.428923885,0.564,0.369,1,10,RAB1B
0.001380484,0.428260478,0.655,0.435,1,10,HNRNPM
0.001430805,0.502860786,0.309,0.159,1,10,ODF2L
0.001435238,0.368967047,0.345,0.183,1,10,U2AF2
0.001435591,0.385063729,0.2,0.084,1,10,ITGB7
0.001505233,0.386883414,0.964,0.886,1,10,RNASEK
0.001808403,0.33436884,0.982,0.832,1,10,CLIC1
0.001849124,0.503057364,0.509,0.33,1,10,TRADD
0.001862331,0.27217116,0.982,0.821,1,10,ARPC1B
0.001932837,0.285766311,0.455,0.246,1,10,TUBA1A
0.002009388,0.473258257,0.291,0.15,1,10,TMEM60
0.00206541,0.302517783,0.109,0.033,1,10,MGME1
0.002117456,0.31452511,0.218,0.094,1,10,CCR6
0.002198286,0.615920541,0.709,0.519,1,10,GBP1
0.002480066,0.469057839,0.255,0.125,1,10,PAG1
0.002493625,0.290940487,0.127,0.043,1,10,FAM98C
0.00282546,0.339634442,0.927,0.816,1,10,TPM3
0.002911,0.412892394,0.873,0.7,1,10,IFITM2
0.003091611,0.361866864,0.182,0.076,1,10,FBLN5
0.00323253,0.383407043,0.327,0.182,1,10,PTTG1IP
0.003278209,0.40857805,0.327,0.181,1,10,ISCA1
0.003334989,0.260812214,1,0.956,1,10,CFL1
0.003470116,0.436807625,0.473,0.288,1,10,CDC42SE2
0.003687518,0.349851107,0.764,0.69,1,10,CDC42
0.003814802,0.361357287,0.709,0.514,1,10,EVL
0.004110982,0.487087024,0.4,0.257,1,10,GLO1
0.004179303,0.314272337,0.145,0.056,1,10,HAUS3
0.004334303,0.403160264,0.509,0.353,1,10,VPS29
0.004350121,0.431674384,0.127,0.047,1,10,RPL39L
0.004441328,0.386626328,0.182,0.079,1,10,RPS6KA5
0.00471513,0.393120651,0.4,0.247,1,10,MFSD10
